Label,Message
0,anything lar
0,sounds gd haha wah yan jiu fast liao
0,nah man car meant crammed full people
0,glad talking
0,ok sure time tho sure get library class try see point good eve
0,im wondering right
0,oh thanks loti already bought eggs
1,private 2003 account statement 07815296484 shows 800 unredeemed sim points call 08718738001 identifier code 41782 expires 181104
0,tonight yeah id
1,free 1st week no1 nokia tone ur mobile every week txt nokia 8077 get txting tell ur mates wwwgetzedcouk pobox 36504 w45wq 16 norm150ptone
0,good afternoon boytoy goes walking day get police abstract still wake miss babe
0,hello ucall wen finish wrki fancy meetin wiv tonite need break dabooks hrs last nite2 today wrk
0,going nothing greatbye
0,dont forget owns whos private property good boy always passionate kiss
0,dice art class thru thanks though idea time come tomorrow
0,hey happen de alright
0,take something pain moves however side next 6hrs see doctor
0,yup anything lor dun wan ok
1,b4u voucher wc 2703 marsms log onto wwwb4utelecom discount credit opt reply stop customer care call 08717168528
0,hhahhaahahah rofl wtf nig leonardo room something
0,really dude friends im afraid
0,lol yes add spice day
0,miss much im desparate recorded message left day listen hear sound voice love
0,back brum thanks putting us keeping us happy see soon
0,captain room
1,0anetworks allow companies bill sms responsible suppliers shop give guarantee sell
0,ltdecimalgt common car better buy china asia find less expensive ill holla
1,heard u4 call rude chat private line 01223585334 cum wan 2c pics gettin shagged text pix 8552 2end send stop 8552 sam xxx
0,nooooooo im gonna bored death day cable internet outage
0,important prevent dehydration giving enough fluids
0,ugh fuck im resubbing eve
0,yar lor noe used dat route
0,dunno dats wat told ok lor
0,exact intentions
1,new voicemail please call 08719181513
0,sounds good fingers makes difficult type
0,gud mrng dear hav nice day
0,night ended another day morning come special way may smile like sunny rays leaves worries blue blue bay gud mrng
0,real baby want bring inner tigress
0,hes gonna worry nothing wont give money use
0,depends would like treated
0,yo watching movie netflix
0,getting threats sales executive shifad raised complaint official message
0,dunno dad said coming home bring us lunch yup go lor call reach school lor
0,yup giving problems mayb ill jus leave
0,gotta
0,yeah gang ready
0,come lt 25 pass lar
0,tirupur da started office call
0,lost 10 kilos today
0,ok set let noe details later
0,thk wat eat tonight
1,enjoy jamster videosound gold club credits new videosounds2 logosmusicnews get fun jamstercouk 16only help call 09701213186
0,hi yijue meet 11 tmr
0,see cup coffee animation
0,let math good
1,bloomberg message center 447797706009 wait apply future httpcareers bloombergcom
0,yeah ill leave maybe 7ish
0,excellent wish together right
0,congrats kanowhr treat maga
0,ps ur grown right
0,chinatown got porridge claypot rice yam cake fishhead beehoon either eat cheap den go cafe tok go nydc somethin
1,free entry £250 weekly comp send word enter 84128 18 tc wwwtextcompcom cust care 08712405020
0,hmm many unfortunately pics obviously arent hot cakes kinda fun tho
0,lemme know youre
0,getting worried derek taylor already assumed worst
0,lifted hopes offer money need especially end month approaches hurts studying anyways gr8 weekend
0,whats significance
0,lol yes friendship hanging thread cause wont buy stuff
0,mode men left
0,beautiful tomorrow never comes comes already today hunt beautiful tomorrow dont waste wonderful today goodmorning
0,dont know oh
1,gent trying contact last weekends draw shows £1000 prize guaranteed call 09064012160 claim code k52 valid 12hrs 150ppm
0,ive got ten bucks jay noncomittal
1,congratulations claim vip row tickets blu concert november blu gift guaranteed call 09061104276 claim tscs wwwsmsconet cost£375max
0,hey want anything buy
0,make fb list
0,pls speak customer machan
0,beautiful truth expression face could seen everyone depression heart could understood loved ones gud ni8
0,that‘s thing apes fight death keep something minute let go thats
1,great news call freefone 08006344447 claim guaranteed £1000 cash £2000 gift speak live operator
0,yup already thanx printing handing
0,yes baby study positions kama sutra
0,tell address
1,free ringtone waiting collected simply text password mix 85069 verify get usher britney fml po box 5249 mk17 92h 450ppw 16
0,thats necessarily respectful
1,urgent mobile number awarded £2000 prize guaranteed call 09061790126 land line claim 3030 valid 12hrs 150ppm
0,gran onlyfound afew days agocusoon honi
0,im done
0,erm ill pick 645pm thatll give enough time get park
0,scratching
0,hey elaine todays meeting still
0,oh ho first time use type words
0,pls send correct name da
0,ur face test ltgt select number tell ur face astrology waiting quick reply
0,shes good working
0,wish things different wonder able show much value pls continue brisk walks drugs without askin please find things laugh love dearly
0,still working
0,depends quality want type sent boye faded glory want ralphs maybe
1,guaranteed latest nokia phone 40gb ipod mp3 player £500 prize txt word collect 83355 ibhltd ldnw15h 150pmtmsgrcvd18
0,nope watching tv home going bored
0,haha legs neck killing amigos hoping end night burn think could swing like hour
0,shes good wondering wont say hi shes smiling coping long distance
0,receive msg
0,got fujitsu ibm hp toshiba got lot model say
0,parents kidz friends colleagues screaming surprise waiting sofa naked
1,important customer service announcement premier
0,thk shld ya wana go lessons haha go one whole stretch
0,oh sorry please
1,freemsg claim ur 250 sms messagestext ok 84025 nowuse web2mobile ur mates etc join txt250com 150pwk tc box139 la32wu 16 remove txtx stop
0,fear fainting housework quick cuppa
0,bored come home
0,it‘s £6 get ok
1,dating service asked contact someone shy call 09058091870 revealed pobox84 m26 3uz 150p
0,sos amount get pls
0,problem renewal ill right away dont know details
0,call didnt see facebook huh
0,send pic like
1,urgent mobile awarded £2000 bonus caller prize 5903 final try contact call landline 09064019788 box42wr29c 150ppm
0,anything lar going home dinner
0,dear ok
0,wan come dinner tonight
0,congrats thats great wanted tell tell score cos might make relax motivating thanks sharing
0,ok try week end course coimbatore
0,dont talk ever ok word
1,449050000301 £2000 price claim call 09050000301
0,rofl betta invest anti aging products
0,dad gonna call gets work ask crazy questions
0,carlos took leave minute
0,belive come home
0,jay says youre doublefaggot
0,ki give kvb acc details
0,valentine game send dis msg ur friends answers someone really loves ques colour suits best
0,hey cutie goes wales kinda ok like hills shit still avent killed
0,normal
0,check wid corect speling ie sarcasm
0,like shaking booty dance floor
0,miss
0,im going lunch wif family aft dat go str orchard lor
0,done handed celebrations full swing yet
0,sure neighbors didnt pick
0,neva grumble sad lor hee buy tmr lor aft lunch still meetin lunch tmr neva hear fr lei got lot work ar
0,yep dereks house see sunday lt3
0,aslamalaikkuminsha allah tohar beeen muht albi mufti mahfuuzmeaning
0,fwiw reason im around time smoke gas afford around someone tells apparently happens somebody wants light
0,eatin lunch
0,real tho sucks cant even cook whole electricity im hungry
0,finished work yet something
0,hmm bits pieces lol sighs
0,taste fish curry
0,really need shit tomorrow know wont awake like
0,meant middle left right
0,means fat head
0,well slightly disastrous class pm fav darlings hope day ok coffee wld good cant stay late tomorrow time place always
0,didnt mean post wrote like many times ive ritten stuff let sit feeling time angry left hit send stop wasnt checked phone got car wasnt said didnt sleep bored wouldnt time clean fold laundry etc least make bed
0,send text well skype later
0,well imma definitely need restock thanksgiving ill let know im
0,ooooooh forgot tell get yoville phone
0,anything valuable situations first getting second loosing
0,haha awesome might need take doin tonight
0,aiyah wait lor entertain hee
0,nightswe nt staying port step liaotoo ex
0,wifehow knew time murder exactly
0,jus finish bathing
0,want show world princess europe
0,think girl propose today seing ur bloody funky shit fucking faceasssssholeeee
0,ok ya
0,oh wow thats gay firmware update help
0,class ltgt reunion
0,masters buy bb cos sale hows bf
0,meanwhile shit suite xavier decided give us ltgt seconds warning samantha coming playing jays guitar impress shit also dont think doug realizes dont live anymore
0,dad says hurry hell
0,timing go lor
0,played smash bros ltgt religiously
0,got like ltgt get later though get whatever feel like
0,good afternoon sexy buns goes job search wake first thought always love wish fine happy know adore
1,free polyphonic ringtone text super 87131 get free poly tone week 16 sn pobox202 nr31 7zs subscription 450pw
0,could seen mei didt recognise face
0,hi elaine todays meeting confirmed
1,ever thought living good life perfect partner txt back name age join mobile community 100psms
1,review keep fantastic nokia ngage game deck club nokia go wwwcnupdatescomnewsletter unsubscribe alerts reply word
0,ok feel like john lennon
0,swhrt deyhope ur ok tot 2daylove misstake care
1,double mins txts orange 12 price linerental motorola sonyericsson btooth freenokia free call mobileupd8 08000839402 or2optouthv9d
0,like love arrange
0,talking
0,jordan got voted last nite
0,forgot working today wanna chat things ok drop text youre free bored etc ill ring hope well nose essay xx
0,youre right think
1,free 1st week entry textpod chance win 40gb ipod £250 cash every wk txt pod 84128 tscs wwwtextpodnet custcare 08712405020
0,officewhats mattermsg nowi call break
0,nice day today love dearly
0,miss call miss call khelate kintu opponenter miss call dhorte lage thats rule one great phone receiving quality wins
0,da car park
1,500 new mobiles 2004 must go txt nokia 89545 collect todayfrom £1 www4tcbiz 2optout 08718726270150gbpmtmsg18 txtauction
0,cool text head
0,yup noe leh
0,yunny im goin late
0,im done oredi
1,win newest “harry potter order phoenix book reply harry answer questions chance first among readers
0,guys leaving
0,going send
1,someone contacted dating service entered phone fancy find call landline 09111032124 pobox12n146tf150p
1,83039 62735£450 uk break accommodationvouchers terms conditions apply claim mustprovide claim number 15541
0,cheers lou yeah goodnite shame neva came ya gailxx
0,remember ask alex pizza
0,idea guess well work hour supposed leave since usual nobody interest figuring shit last second
0,busy come point figure tomorrow
0,got new year cos yetunde said wanted surprise didnt see money returned mid january ltgt day return period ended
1,xmas iscoming ur awarded either £500 cd gift vouchers free entry £100 weekly draw txt music 87066 tnc wwwldewcom1win150ppmx3age16subscription
1,urgent mobile awarded £1500 bonus caller prize 27603 final attempt contact call 08714714011
0,see
0,message truro hospital ext phone phone side
0,baskets gettin full might tonight
0,yup need ill jus wait rain stop
0,apps class varaya elaya
0,im class get text
0,shall ask one thing dont mistake
0,hi chikku send nice msgs
0,regret inform nhs made mistakeu never actually bornplease report yor local hospital 2b terminatedwe sorry inconvenience
0,26th july
0,fyi ride early tomorrow morning hes crashing place tonight
0,wow love sooo much know barely stand wonder day goes well love think miss
0,whatever want know rules talk earlier week start happening showing responsibility yet every week bend rule way way whatever im tired thia argument every week ltgt movie doesnt inlude previews youre still getting
0,wot weirdo
0,tot outside cos darren say come shopping course nice wat jus went sim lim look mp3 player
0,yeah jays sort fucking retard
0,ill call 2mrw ninish address icky american freek wont stop callin bad jen eh
0,thanks looking really appreciate
0,ok need tell anything going sleep good night
0,ltgt great loxahatchee xmas tree burning update totally see stars
0,new address applespairsall malarky
0,get chicken broth want ramen unless theres dont know
0,thats shame maybe cld meet hrs tomo
0,sorry cant text amp drive coherently see twenty
0,kkim also finewhen complete course
0,love set soul fire spark flame big rawring flame xoxo
0,yes thats texted pshewmissing much
0,head straight
0,s8 min go lunch
0,sorryin meeting ill call later
0,cos lar im ba dao ok pm lor never ask go ah said would ask fri said ask today
0,tell anything
0,ah well confuses things doesnt thought friends maybe wrong thing already sort invited tho may come cos money
0,yeah ill try scrounge something
0,think …thanks see tomo
1,ur awarded city break could win £200 summer shopping spree every wk txt store 88039skilgmetscs087147403231winawkage16£150perwksub
0,hiya stu wot 2im much truble home moment evone hates even wot hell av done wont tell text bck please luv dan
0,started skye
0,gudnitetcpractice going
0,huh late fr dinner
0,babe im back come back
0,im gonna home soon dont want talk stuff anymore tonight ive cried enough today
1,new club dont fink met yet gr8 please leave msg 2day wiv ur area 09099726553 reply promised carlie calls£1minmobsmore lkpobox177hp51fl
0,oh got job whats
0,blankets sufficient thx
0,yoyyooo know change permissions drive mac usb flash drive
0,oh right ok ill make sure loads work day got really nasty cough today dry shot really help
0,haha kidding papa needs drugs
0,hi durban still number
0,squeeeeeze christmas hug lik frndshp den hug back get cute luvd lucky none people hate
0,might ax well im
0,news hassling get weed week andres money haughaighgtujhyguj
0,yeah imagine would really gentle unlike docs treat patients like turkeys
0,going sleep tired travel
0,supposed couldnt make shes still town though
0,also thk fast xy suggest one dun wan ok going rain leh got gd
0,ok thanx gd nite
0,fyi im back parents place south tampa might need deal somewhere else
0,thats cool gentleman treat dignity respect
0,guess could good excuse lol
0,ltgt oh send home sale
1,free tarot texts find love life try free text chance 85555 16 free msgs £150
1,free msg single find partner area 1000s real people waiting chat nowsend chat 62220cncl send stopcs 08717890890£150 per msg
0,hellohow doingwhat 2when moving flat cos need arrange pick lamp etc take care hello caroline
0,hey next sun 1030 theres basic yoga course bugis go pilates intro next sat tell time free
0,saturday sunday holiday difficult
0,justbeen overa week since broke already brains going mush
0,well must pain catch
0,ugh long day im exhausted want cuddle take nap
0,wat uniform get
0,making dinner
0,please protect ethreats sib never asks sensitive information like passwordsatmsms pin thru email never share password anybody
0,noits ful song lyrics
0,hey dont go watch men lunch haha
0,sorry din lock keypad
0,ok thk got wan come wat
0,yar say got error
0,yo game almost want go walmart soon
0,imagine life without see fast searching medont worry lm always disturb goodnoon
0,anything
0,ball moving lotwill spin last difficult bat
0,called one pick phone ask already said ok
0,os called ubandu run without installing hard diskyou use os copy important files system give repair shop
1,cashbincouk get lots cash weekend wwwcashbincouk dear welcome weekend got biggest best ever cash give away
0,want inside every night
0,ive got ltgt way could pick
0,ask dad pick lar wan stay meh
0,uncle timi help clearing cars
0,im office dawhere
0,goodmorning sleeping ga
0,evening good somewhat event laden fill dont worry head ok throat wrecked see six
0,open door
0,kyou girl waiting reception ah
0,started searching get job dayshe great potential talent
0,ron say fri leh said ding tai feng cant make reservations said wait lor
0,tell need investigate anywhere
0,10 min later
0,working eyes philosophy text later bit free chat
0,dunno lei might eatin wif frens wan eat wait lar
0,goodo yes must speak friday eggpotato ratio tortilla needed
0,ha don‘t know either clever simple thing pears day perfect christmas
0,late need go get da laptop
1,wan2 win meetgreet westlife m8 currently tour 1unbreakable 2untamed 3unkempt text 12 83049 cost 50p std text
0,wewa 130 iriver 255 128 mb
0,ya im referin meis ex wat ah waitin treat somebody shld rich liaoso gd den dun work frm tmr onwards
1,tells call 09066358152 claim £5000 prize enter ur mobile personal details prompts careful
0,princess bet brothas chasing
0,hey still online ive finished formatting
1,want explicit sex 30 secs ring 02073162414 costs 20pmin
0,find time bus coz need sort stuff
1,lord ringsreturn king store nowreply lotr june chance win lotr soundtrack cds stdtxtrate reply stop end txts
0,yes one woman man please tell likes dislikes bed
0,forget tell want need crave love sweet arabian steed mmmmmm yummy
0,normally use drink water daily
0,ok
0,wait thats still clear sure sarcastic thats doesnt want live us
0,unfortunately ive found pick sister airport evening dont think ill going try go one th
0,attended nothing
1,sports fans get latest sports news str ur mobile wk free plus free tone txt sport 8007 wwwgetzedcouk 0870141701216 norm 4txt120p
0,good think could send pix would love see top bottom
0,honey boo im missing
0,hi roger cl
0,discussed mother ah
0,hows things quick question
0,uncles atlanta wish guys great semester
0,see letter car
0,hey fancy meetin cha hav lil beverage txt ring meet l8r quite tired got vpist love pete
0,probably still going stuff
0,text get dont call phones problems
0,nvm take ur time
0,project pa come
0,sir hope day going smoothly really hoped wont bother bills cant settle month extra cash know challenging time also let know
0,know old dom told yesterday name roger got touch last night wants meet today pm
0,ive reached already
0,ok every night take warm bath drink cup milk youll see work magic still need loose weight know
0,received understood acted upon
0,ages hows abj
0,ok ok take care understand
0,im ok wif cos like try new things scared dun like mah cos said loud
0,quite late lar ard 12 anyway wun drivin
0,joining today formallypls keep prayingwill talk later
1,dont prize go another customer tc wwwtcbiz 18 150pmin polo ltd suite 373 london w1j 6hl please call back busy
1,text pass 69669 collect polyphonic ringtones normal gprs charges apply enjoy tones
0,trip ok quite tiring lor uni starts today ok cos im taking modules jus concentrating final yr project
0,dunno leh cant remember mayb lor wat time meeting tmr
0,sorry delay yes masters
0,havent decided yet eh
1,hi ur lookin saucy daytime fun wiv busty married woman free next week chat sort time 09099726429 janinexx calls£1minmobsmorelkpobox177hp51fl
1,weekly coolmob tones ready download weeks new tones include crazy frogaxel akonlonely black eyeddont info
0,ok problem yup im going sch rem correctly
0,whenever see still hook
0,im sure checking happening around area
0,find sitter kaitlyn sick slept day yesterday
0,aight time want come
0,yo gonna still stock tomorrowtoday im trying get dubsack
0,thank god bed
0,home also
0,forced eat slice im really hungry tho sucks mark getting worried knows im sick turn pizza lol
0,gr8 handle victoria island traffic plus whens album due
0,miles smiles made frm letters know difference smile ur face keeps happy even though miles away keep smiling good nyt
0,thats romantic
0,aight ill ask roommates
0,waited yesterday
0,oh thats late well good night give call tomorrow iam going go sleep night night
0,didnt try decided head
0,im tired arguing week week want ill
0,hello madam
0,supervisor find one lor thk students havent ask yet tell aft ask
0,worse uses half way stops better complete
1,realize 40 years well thousands old ladies running around tattoos
0,yes last practice
0,jolly good way give tickets sat eve 730 speak
0,safe trip nigeria wish happiness soon company share moments
1,18 days euro2004 kickoff kept informed latest news results daily unsubscribe send get euro stop 83222
0,like hotel dusk game think solve puzzles area thing
0,oh really perform write paper go movie home midnight huh
0,mm food da
0,ya nice ready thursday
0,thank much skyped wit kz sura didnt get pleasure company hope good weve given ultimatum oh countin aburo enjoy
0,put sign choose number pin show right
0,ive told ive returned order
0,lateso call tomorrow morningtake care sweet dreamsu meummifyingbye
0,im aight wats happening side
0,pay ltdecimalgt lakhs
0,hey gals anyone going driving centre tmr
0,phone weirdest auto correct
0,gonna death im gonna leave note says robs fault avenge
0,jay says hell put ltgt
1,private 2004 account statement 0784987 shows 786 unredeemed bonus points claim call 08719180219 identifier code 45239 expires 060505
0,ello babe ok
0,whore unbelievable
0,tell quite long cos havent finish film yet
0,daal ltgt
1,please call 08712402578 immediately urgent message waiting
0,dizzamn aight ill ask suitemates get back
0,mmmmmm love youso much ahmad cant wait year begin every second takes closer side happy new year love
0,hey reply pa
0,ummmmmaah many many happy returns day dear sweet heart happy birthday dear
0,customer place call
0,poyyarikaturkolathupalayamunjalur posterode dis ltgt
0,ugh cant apologize admit wrong ask take back
0,ltgt mca conform
0,didnt spring coming early yay
0,let know contact ive settled room lets know ok
0,rats hey ever vote next themes
1,09066362231 urgent mobile 07xxxxxxxxx £2000 bonus caller prize 020603 2nd attempt reach call 09066362231 asap
0,oops thk dun haf enuff go check tell
0,thats cool cum
0,worlds happiest frnds never characters dey best understanding differences
0,yup izzit still raining heavily cos im mrt cant outside
0,course guess gods got hold right
0,symptoms love 1u like listening songs 2u get stopped see name beloved 3u wont get angry
0,gal boy walking park galcan hold ur hand boyy think would run away galno jst wana feels walking heaven princegn
0,heard week
0,great never better day gives even reasons thank god
0,wen get spiritual deep thats great
1,congratulations thanks good friend £2000 xmas prize claim easy call 08712103738 10p per minute btnationalrate
0,dude makin weirdy brownies sister made awesome cookies took pics
0,haf found feel stupid da cam working
0,im gonna say sorry would normal starting panic time sorry seeing tuesday
0,start sending blackberry torch nigeria find buyer melike 4a month tell dad buy bb anyone oh
0,lol busy
0,yan jiu liao sat go bugis vill one frm 10 den hop parco nb sun go cine frm 1030 den hop orc mrt hip hop
1,thanks vote sing along stars karaoke mobile free link reply sing
0,movie theatre go watch unlimited movies pay
0,yesim office da
0,one teach ship cars
0,waiting tv show start lor leh still busy ur report
0,hey chief give bell get need talk royal visit 1st june
0,great office today
0,ard lor
0,dude avatar 3d imp one point thought actually flies room almost tried hittng one reflex
0,famous quote develop ability listen anything unconditionally without losing temper self confidence means married
0,actually guys meet sunoco howard right way
0,thanx 2day goodmate think ur rite sary asusual1 cheered love franyxxxxx
0,buy one egg daplease
1,cds 4u congratulations ur awarded £500 cd gift vouchers £125 gift guaranteed freeentry £100 wkly draw xt music 87066 tncs wwwldewcom1win150ppmx3age16
0,sary need tim bollox hurt lot tol
0,said kiss kiss cant sound effects gorgeous man isnt kind person needs smile brighten day
0,free today haf pick parents tonite
0,sure thing big man hockey elections shouldn‘t go longer hour though
0,thought praps meant another one goodo ill look tomorrow
0,ey calm downon theacusations itxt cos iwana know wotu doin thewend haventcn agesring ur up4 nething satlove xxx
0,tomorrow onwards eve work
0,wat time finish
0,happy new year dear brother really miss got number decided send text wishing happiness abiola
1,rct thnq adrian text rgds vatian
0,hes lag thats sad part keep touch thanks skype
0,still work going onit small house
0,well know mean texting
0,ive sent send
0,sleeping nt feeling well
1,urgent please call 09061743811 landline abta complimentary tenerife holiday £5000 cash await collection sae tcs box 326 cw25wx 150ppm
0,lol happens vegas stays vegas
0,hmm yeah grooved im looking forward pound special
0,im good thinking
0,way transport less problematic sat night way want ask join bday feel free need know definite nos booking fri
0,outside already
0,lol alright thinkin haha
0,dun need use dial juz open da browser surf
0,sorry sir call tomorrow senthilhsbc
0,hiwhat think match
0,let know changes next 6hrs even appendix age range however impossible chill let know 6hrs
0,yup ok thanx
0,nojst change tat
1,5p alfie moons children need song ur mob tell ur m8s txt tone charity 8007 nokias poly charity polys zed 08701417012 profit charity
0,much torch 9ja
1,wwwapplausestorecom monthlysubscription50pmsg max6month tcsc web age16 2stop txt stop
0,always celebrate nys family
0,office na
0,search happiness main sources unhappiness accept life way comes find happiness every moment live
0,tell headache want use hour sick time
0,ok gentleman treat dignity respect
0,thank
0,sir send group mail check
0,go buy juz buy get lar
0,buy newspapers already
0,shes fine difficulties phone works mine pls send another friend request
0,deep sigh miss really surprised havent gone net cafe yet get dont miss
0,rose redred bloodblood heartheart send tis ur friends including like get back 1u poor relation 2u need support 3u frnd many 4some1 luvs some1 praying god marry try
0,change windows logoff sound
0,day class class
0,hitechnical supportproviding assistance us customer call email
0,also didnt get na hi hi hi hi hi
0,sent email address incomm right
0,calling right call hand phone
0,popping ltgt ibuprofens help
0,yo guess dropped
1,chosen receive £350 award pls call claim number 09066364311 collect award selected receive valued mobile customer
0,daddy shu shu looking wan tell ure singapore wat
1,87077 kick new season 2wks free goals news ur mobile txt ur club name 87077 eg villa 87077
0,know dad back
0,much dirty fellow
0,would ip address test considering computer isnt minecraft server
0,oops got bit
0,sent
1,sorry missed call lets talk time im 07090201529
0,neva tell noe im home da aft wat
0,hey sathya till dint meet even single time saw situation sathya
0,dear chechi talk
0,hi im sorry missed call pls call back
0,went fast asleep deartake care
0,yup studying surfing lor im lazy mode today
1,hi 2nights ur lucky night uve invited xchat uks wildest chat txt chat 86688 150pmsgrcvdhgsuite3422landsroww1j6hl ldn 18yrs
0,taking half day leave bec well
0,sorry pa dont knw ru pa
0,getting anywhere damn job hunting
0,ur paper today morn aft
0,came look flat seems ok 50s away alot wiv work got woman coming 630
0,engalnd telly decided wont let watch mia elliot kissing damn
0,got part nottingham hrs 63miles good thing love man much 40mph hey ho
0,ok called mom instead fun
0,yeah theres quite bit left ill swing tomorrow get
0,yo around friend mines lookin pick later tonight
0,problem spending lot quality time together
0,well done luv ya
0,üll submitting da project tmr rite
0,edison rightly said fool ask questions wise man answer know us speechless viva gmgngegnt
0,talk atleast day otherwise miss best friend world shakespeare shesil ltgt
1,shop till drop either 10k 5k £500 cash £100 travel voucher call 09064011000 ntt po box cr01327bt fixedline cost 150ppm mobile vary
1,money wining number 946 wot next
0,cant believe attached seeing every day know best get babe go teach class midnight
0,im turning phone moms telling everyone cancer sister wont stop calling hurts talk cant put see get home love
0,actually mobile full msg work online need send ltgt sent msg wil explain later
0,jot things want remember later
0,audrie lousy autocorrect
0,dont worry though understand important put place poorly thought punishment face worst thing ever happened brb gonna go kill
0,wnt buy bmw car urgentlyits vry urgentbut hv shortage ltgt lacsthere source arng dis amt ltgt lacsthats prob
0,much close heart go away shattered plz stay
0,life strict teacher bcoz teacher teaches lesson amp conducts exam life first conducts exam amp teaches lessons happy morning
0,means could keep ur words
1,secret admirer looking make contact ufind rreveal thinks ur specialcall 09058094565
0,gud ni8 dearslp welltake careswt dreamsmuah
0,chance might evaporated soon violated privacy stealing phone number employers paperwork cool please contact report supervisor
0,arngd marriage walkin unfortuntly snake bites bt love marriage dancing frnt snake amp sayin bite bite
0,dear heroi leaving qatar tonite apt opportunitypls keep touch ltemailgt kerala
0,sick still go shopping
0,finally ready fyi
0,exactly anyways far jide study visiting
0,say leh course nothing happen lar say romantic jus bit lor thk nite scenery nice leh
0,fine simply sitting
0,sunny california weathers cool
0,whenevr ur sad whenevr ur gray remembr im listn watevr wanna say jus walk wid little whileamp promise ill bring back ur smile
0,every king crying baby every great building map imprtant today wil reach tomorw gud ni8
0,weekend fine excuse much decorating
0,lol oops sorry fun
0,good morning dear shijutta great amp successful day
0,little darlings far week need coffee run tomocant believe time week already
0,short cute good person dont try prove gud mrng
0,hurry home soup done
0,taught ranjith sir called sms like becaus hes verifying project prabu told today pa dont mistake
0,tmrw im finishing doors
0,6times
0,ok chinese food way get fat youre paying lipo
0,call 1010 make sure dat ive woken
0,sun ah thk mayb dun anythin thk book lesson pilates orchard mrt noe hor
1,polyphonic tone ur mob every week txt pt2 87575 1st tone free get txtin tell ur friends 150ptone 16 reply hl 4info
1,life never much fun great came made truly special wont forget enjoy one gbpsms
0,wake gt
1,urgent trying contact todays draw shows £800 prize guaranteed call 09050001295 land line claim a21 valid 12hrs
0,oic cos sis got lunch today dad went dunno whether eat sch wat
0,spare power supplies
0,love know feel make belly warm wish love shall meet dreams ahmad adoring kiss
1,todays voda numbers ending 7634 selected receive £350 reward match please call 08712300220 quoting claim code 7684 standard rates apply
0,multiply numbers independently count decimal points division push decimal places like showed
0,hey leave friday wait ask superior tell
0,go back urself lor
0,yes pretty lady like single
0,day say cut ur hair paragon called hair sense noe much hair cut
0,stitch trouser
0,valentines huh proof fb page ugh im glad really didnt watch rupaul show tool
0,bot notes oredi cos juz rem got
0,hey tmr meet bugis 930
0,hi darlin kate doin somethin tonight im going pub called swan something parents one drink phone
0,got call landline number asked come anna nagar go afternoon
0,good night going sleep
0,oh get paid outstanding one commercial hasbroin august made us jump many hoops get paid still
0,sent maga money yesterday oh
0,mean almost done done wif sleeping tot going take nap yup send liao im picking ard smth lor
0,nite
1,spook mob halloween collection logo pic message plus free eerie tone txt card spook 8007 zed 08701417012150p per logopic
1,someone conacted dating service entered phone fancy youto find call landline 09111030116 pobox12n146tf15
0,i‘ve got salt rub open wounds like
0,tell dear happen talking like alian
0,great run ttyl
0,doinghow
0,sday joinedso training started today
0,pls whats full name jokes school cos fees university florida seem actually ltgt pls holla back
0,storming msg wen lift phne say hello knw wt real meaning hello name girl yes knw dat girl margaret hello girlfrnd grahmbell invnted telphone moralone 4get name person bt girlfrnd
1,contacted dating service someone know find call mobile landline 09064017305 pobox75ldns7
1,interflora its late order interflora flowers christmas call 0800 505060 place order midnight tomorrow
0,know lab goggles went
0,though shd go fun bar town something sound ok
0,eh send wrongly lar
0,ok ask abt movie wan ktv oso
0,frnd juz wordnot merely relationshipits silent promise says wherevr whenevr forevr gudnyt dear
0,book lesson msg call work sth im going get specs membership px3748
0,excellent ready moan scream ecstasy
0,thanks love torch bold
0,today system sh get readyall well also deep well
0,callin say hi take care bruv
0,students solved cat question xam 532 ltgt 924 ltgt 863 ltgt 725 tell answer brilliant1thingi got answr
0,oh come ah
0,nope forgot show next week
0,call meet
0,ltgt ish minutes minutes ago wtf
0,pizza want
0,txting driving
0,sounds like plan cardiff still still cold im sitting radiator
1,free entry gr8prizes wkly comp chance win latest nokia 8800 psp £250 cash every wktxt great 80878 httpwwwgr8prizescom 08715705022
0,hope youre much fun without see tomorrow love jess
0,hey angry reply dr
0,i‘m parked next mini coming today think
0,tmr brin lar aiya later come lar mayb neva set properly got da help sheet wif
0,goodmorning today late 1hr
0,ill call evening ill ideas
0,msgs time passthey silently say thinking right also making think least moment gd ntswt drms shesil
0,means still think teju
1,wanna get laid 2nite want real dogging locations sent direct ur mobile join uks largest dogging network txt park 69696 nyt ec2a 3lp £150msg
0,need come home give good lovin
0,sorry dai thought calling lot timeslil busyi call noon
0,aiyah sorry lor watch tv watch forgot check phone
0,sorry ill call later ok bye
1,tried contact reply offer video phone 750 anytime network mins half price line rental camcorder reply call 08000930705
0,didnt tell thatnow im thinking plus hes going stop runs
0,good morning dear great amp successful day
0,even friend priest call
1,think ur smart win £200 week weekly quiz text play 85222 nowtcs winnersclub po box 84 m26 3uz 16 gbp150week
0,wait lor need feel bad lar
0,woke yeesh late didnt fall asleep til ltgt
0,yup remb think book
0,dunno da next show aft 850 toa payoh got 650
1,free game get rayman golf free o2 games arcade 1st get ur games settings reply post save activ8 press key arcade termsapply
0,okay going sleep later
0,huh hyde park mel ah opps got confused anyway tts best choice den juz take
0,yup thk oso boring wat
0,leave always ignorant
0,waiting call sir
0,call alter 11 ok
0,im home ard wat time reach
0,goodmorningmy grandfather expiredso leave today
